id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
10404980,12277090,17000,17000,17000, 60 months,17.57,427.73,D,D2,Project Manager,10+ years,MORTGAGE,63000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10404980,,debt_consolidation,Debt consolidation,970xx,OR,13.49,0,20010601T000000,2,32,,11,0,5290,71.5,25,f,0,0,18217.8,18217.8,17000,1217.84,0,0,0,20140701T000000,16507.2,,20150101T000000,0,39,1,0,Fully Paid,1,0,11,3,0.4,1,1,1,0,8.14724,20190101T000000,0,1,0
10404970,12277079,20000,20000,20000, 60 months,18.25,510.6,D,D3,teacher,5 years,MORTGAGE,70000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10404970,  Borrower added on 01/09/14 > I would like to consolidate several credit card debts and make one manageable loan repayment each month<br>,debt_consolidation,Debt consolidation,028xx,RI,13.6,0,19960801T000000,2,,,16,0,24986,61.7,26,f,0,0,22342.4,22342.4,20000,2342.42,0,0,0,20140901T000000,18768.7,,20140901T000000,0,,1,0,Fully Paid,1,0,6,3,0.6,1,1,1,0,8.75314,20190101T000000,1,1,1
10097305,11949185,19750,19750,19750, 36 months,14.98,684.45,C,C3,,n/a,RENT,55000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10097305,,debt_consolidation,Debt consolidation,480xx,MI,11.74,0,20010101T000000,3,,,11,0,13290,64.5,25,f,0,0,2053.35,2053.35,1330.18,723.17,0,0,0,20140501T000000,684.45,,20141001T000000,0,,1,0,Charged Off,1,1,0,4,0.6,1,1,1,1,14.9335,20170101T000000,1,1,1
10414870,12286995,9250,9250,9250, 36 months,16.24,326.3,C,C5,Teacher,2 years,RENT,41000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414870,,debt_consolidation,Debt consolidation,980xx,WA,24.27,0,20031001T000000,1,30,,14,0,10029,58.6,33,f,0,0,10645.1,10645.1,9249.95,1395.16,0,0,0,20150101T000000,7055.89,,20150201T000000,0,,1,0,Fully Paid,1,0,3,4,1,1,1,1,0,9.55024,20170101T000000,0,1,1
10434876,12307003,15000,15000,15000, 60 months,14.98,356.7,C,C3,NEUROTECHNOLOGIST,6 years,OWN,70000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434876,,credit_card,Credit card refinancing,212xx,MD,7.47,0,20000501T000000,1,,,14,0,17750,49.9,21,f,0,0,15187.6,15187.6,15000,187.57,0,0,0,20140201T000000,15187.7,,20140201T000000,0,,1,0,Fully Paid,1,0,7,4,0.6,1,1,1,0,6.11486,20190101T000000,1,1,1
10394871,12267003,8000,8000,8000, 36 months,13.98,273.35,C,C1,Senior District Manager - PEO Sales,4 years,MORTGAGE,200000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10394871,,debt_consolidation,Debt consolidation,070xx,NJ,3.05,0,19990801T000000,0,44,60,9,1,6586,18.6,33,f,0,0,8607.42,8607.42,8000,607.42,0,0,0,20140801T000000,6967.43,,20140901T000000,0,,1,0,Fully Paid,1,0,5,4,0.2,1,0,1,0,1.6401,20170101T000000,0,0,1
10404869,12276991,10000,10000,9850, 36 months,9.67,321.13,B,B1,maitre d,3 years,RENT,75000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10404869,"  Borrower added on 01/09/14 > I am going to consolidate debt at this lower, fixed interest rate.<br><br> Borrower added on 01/09/14 > consolidation loan<br><br> Borrower added on 01/09/14 > I will be using this loan to consolidate debt<br>",debt_consolidation,Debt consolidation,070xx,NJ,10.85,1,19920701T000000,0,12,,10,0,10465,25.3,49,f,0,0,10848.5,10685.8,10000,848.55,0,0,0,20150101T000000,7316.73,,20150101T000000,0,,1,0,Fully Paid,1,0,4,5,0.2,0,1,1,0,5.13808,20170101T000000,0,1,1
10414860,12286985,6800,6800,6800, 36 months,19.22,250.02,D,D4,Senior Computer Engineer,10+ years,MORTGAGE,85000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414860,,debt_consolidation,Debt consolidation,327xx,FL,1.82,3,19840101T000000,1,3,,6,0,4964,27.1,19,w,0,0,7513.65,7513.65,6800,713.65,0,0,0,20140801T000000,6013.53,,20140801T000000,0,3,1,0,Fully Paid,1,0,11,3,0.8,0,1,1,0,3.52969,20170101T000000,0,1,0
10394950,12267074,12000,12000,12000, 60 months,13.98,279.1,C,C1,Quality assuring,10+ years,MORTGAGE,100000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10394950,"  Borrower added on 01/09/14 > Hello,  I bought a beautiful older home that needs some updating.  My deck, the roofing and the master bedroom flooring and the master bathroom are in desperate need of repairing.  The house was built in the 70's and it needs some love<br>",home_improvement,Home improvement,352xx,AL,7.91,0,19990201T000000,3,,,8,0,10265,59.3,20,f,0,0,12549.2,12549.2,12000,549.18,0,0,0,20140501T000000,11712.3,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,0.2,1,1,1,0,3.3492,20190101T000000,1,1,1
10414865,12286990,15500,15500,15500, 36 months,7.9,485,A,A4,Bookkeeper/Assistant,2 years,MORTGAGE,62000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414865,  Borrower added on 01/09/14 > I have been on a path to consolidate my debt. I had originally gotten a loan two years ago. Back then my score was not as great as it is now. I am looking to transfer that remaining loan amount to a new loan at a better rate. Rewarding myself for the accomplishment and removing my debt more quickly.<br>,debt_consolidation,Debt consolidation,925xx,CA,14.25,0,19931001T000000,1,,,8,0,10600,17.4,15,w,0,0,15893,15893,15500,392.98,0,0,0,20140501T000000,14438,,20140501T000000,0,,1,0,Fully Paid,1,0,3,6,0.8,1,1,1,0,9.3871,20170101T000000,1,1,1
10434897,12307022,11625,11625,11575, 60 months,17.57,292.49,D,D2,1st Class Petty Officer,10+ years,MORTGAGE,43000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434897,,debt_consolidation,Debt consolidation,294xx,SC,31.71,1,19940501T000000,0,15,,8,0,8967,39.7,24,f,0,0,12618.1,12563.9,11625,993.13,0,0,0,20140701T000000,11157,,20141001T000000,0,,1,0,Fully Paid,1,0,11,3,0.4,0,1,1,0,8.16251,20190101T000000,0,1,1
10434885,12307012,9750,9750,9750, 36 months,15.61,340.91,C,C4,REGISTERED NURSE,8 years,MORTGAGE,81000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434885,,debt_consolidation,Debt consolidation,891xx,NV,7.8,0,19870801T000000,1,24,58,14,1,7823,66.9,37,f,0,0,10787.9,10787.9,9750,1037.94,0,0,0,20141001T000000,8061.16,,20141001T000000,0,55,1,0,Fully Paid,1,0,9,4,0.8,1,0,1,0,5.05052,20170101T000000,0,0,0
10444953,12317077,10000,10000,10000, 36 months,13.98,341.68,C,C1,Senior Maintenance Supervisor,10+ years,MORTGAGE,38000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10444953,  Borrower added on 01/09/14 > Installing a new complete roof on our home.<br>,home_improvement,Home improvement,980xx,WA,10.71,0,20030601T000000,2,47,,5,0,3259,63.9,15,w,0,0,10230.4,10230.4,10000,230.38,0,0,0,20140301T000000,9888.7,,20140901T000000,0,48,1,0,Fully Paid,1,0,11,4,0.2,1,1,1,0,10.7899,20170101T000000,0,1,0
10124887,11977020,8000,8000,8000, 36 months,13.98,273.35,C,C1,caretaker,10+ years,MORTGAGE,60000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10124887,  Borrower added on 01/09/14 > I needed this loan to get out of paying for credit cards so that I can enjoy life again<br>,debt_consolidation,Debt consolidation,083xx,NJ,21.48,1,20030801T000000,3,15,,13,0,10774,68.2,27,w,0,0,2460.15,2460.15,1699,761.15,0,0,0,20141001T000000,273.35,,20150201T000000,0,15,1,0,Charged Off,1,1,11,4,0.2,0,1,1,0,5.467,20170101T000000,0,1,0
10111985,11963317,31300,31300,31250, 60 months,22.9,880.57,E,E4,BDR,3 years,MORTGAGE,65239,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10111985,,major_purchase,Loan,705xx,LA,14.05,0,20060701T000000,0,,,12,0,17186,60.3,46,f,0,0,35363.8,35307.3,31300,4063.77,0,0,0,20140801T000000,30080.6,,20140801T000000,0,,1,0,Fully Paid,1,0,4,2,0.8,1,1,1,0,16.1971,20190101T000000,1,1,1
10454823,12326955,12000,12000,12000, 36 months,11.99,398.52,B,B3,Project Manager,10+ years,RENT,95000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10454823,"  Borrower added on 01/09/14 > I currently have an existing loan at a 26.99% APR that I would like to pay-off with the ability to re-finance at a lower APR as offered by Lending Club.<br>My loan would then instead take 48 months to pay off, would now be 36 months at the same monthly charge.<br>",debt_consolidation,Debt consolidation,968xx,HI,5.02,0,20001101T000000,1,,,6,0,3791,53.4,11,f,0,0,12248.3,12248.3,12000,248.32,0,0,0,20140601T000000,154.74,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.6,1,1,1,0,5.03394,20170101T000000,1,1,1
10394842,12266976,16000,16000,16000, 36 months,20.5,598.71,E,E1,RN,9 years,MORTGAGE,59600,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10394842,,debt_consolidation,Debt consolidation,435xx,OH,25.21,7,19990701T000000,2,6,,14,0,6232,74.2,48,w,0,0,18684.7,18684.7,16000,2684.73,0,0,0,20141201T000000,12697.6,,20150101T000000,0,17,1,0,Fully Paid,1,0,10,2,0.2,0,1,1,0,12.0546,20170101T000000,0,1,0
10163648,12014863,18000,18000,18000, 36 months,14.98,623.8,C,C3,pasting operator,10+ years,RENT,75000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10163648,,debt_consolidation,Debt consolidation,271xx,NC,15.82,0,19950301T000000,3,32,,13,0,7820,57.5,24,f,0,0,19654,19654,18000,1653.95,0,0,0,20140901T000000,15289,,20150201T000000,0,32,1,0,Fully Paid,1,0,11,4,0.6,1,1,1,0,9.9808,20170101T000000,0,1,0
10434796,12306929,1800,1800,1800, 36 months,19.97,66.87,D,D5,RN,2 years,RENT,42500,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434796,,other,Other,641xx,MO,19.46,0,19980101T000000,0,58,,10,0,0,0,15,f,0,0,1829.91,1829.91,1800,29.91,0,0,0,20140201T000000,1830.01,,20140201T000000,0,67,1,0,Fully Paid,1,0,3,3,1,1,1,1,0,1.88809,20170101T000000,0,1,0
10424799,12296930,10000,10000,10000, 36 months,12.85,336.22,B,B4,bus driver,6 years,RENT,31000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10424799,,credit_card,Credit card refinancing,087xx,NJ,26.4,0,19981001T000000,0,57,64,11,1,7999,51.3,19,w,0,0,10697.1,10697.1,10000,697.13,0,0,0,20140901T000000,8679.81,,20140901T000000,0,57,1,0,Fully Paid,1,0,7,5,0.8,1,0,1,0,13.015,20170101T000000,0,0,0
10444774,12316910,7775,7775,7775, 36 months,8.9,246.89,A,A5,Police Officer,10+ years,MORTGAGE,87000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10444774,,debt_consolidation,Debt consolidation,785xx,TX,15.59,0,19990801T000000,1,33,,15,0,12658,42.8,34,f,0,0,7888.79,7888.79,7775,113.79,0,0,0,20140301T000000,7642.47,,20140401T000000,0,,1,0,Fully Paid,1,0,11,6,1,1,1,1,0,3.40538,20170101T000000,0,1,1
10143650,11994743,3750,3750,3750, 36 months,23.7,146.54,F,F1,Temp  Clerk ,3 years,RENT,31898,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10143650,,debt_consolidation,Debt consolidation,104xx,NY,3.8,0,19711101T000000,1,,64,6,1,3281,19.1,25,f,0,0,949.15,949.15,221.73,217.84,0,509.58,5.0958,20140401T000000,146.54,,20140901T000000,0,,1,0,Charged Off,1,1,4,1,0.2,1,0,1,0,5.51282,20170101T000000,1,0,1
10434731,12306866,21000,21000,20950, 60 months,13.98,488.42,C,C1,Director of Operational Risk & Claims,8 years,OWN,109000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434731,,credit_card,Credit card refinancing,773xx,TX,18.25,0,19991201T000000,0,,,9,0,52859,78.2,20,f,0,0,22875.4,22821,21000,1875.44,0,0,0,20140901T000000,19457.2,,20141001T000000,0,,1,0,Fully Paid,1,0,9,4,0.2,1,1,1,0,5.3771,20190101T000000,1,1,1
10112951,11964225,6000,6000,6000, 36 months,12.85,201.74,B,B4,,n/a,MORTGAGE,47880,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10112951,,debt_consolidation,Debt consolidation,707xx,LA,24.95,1,20011101T000000,1,13,,18,0,4828,28.2,49,f,0,0,6714.19,6714.19,5999.95,714.24,0,0,0,20150101T000000,4495.13,,20150201T000000,0,,1,0,Fully Paid,1,0,0,5,0.8,0,1,1,1,5.05614,20170101T000000,0,1,1
10454781,12326918,7200,7200,7200, 36 months,14.98,249.52,C,C3,Actuarial Specialist,2 years,MORTGAGE,90000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10454781,,credit_card,Credit card refinancing,064xx,CT,16.01,0,20040801T000000,1,,,27,0,16707,60.5,39,w,0,0,7861.83,7861.83,7200,661.83,0,0,0,20140901T000000,6115.19,,20140901T000000,0,,1,0,Fully Paid,1,0,3,4,0.6,1,1,1,0,3.32693,20170101T000000,1,1,1
10404775,12276904,13500,13500,13500, 60 months,15.61,325.51,C,C4,Paralegal Specialist,3 years,OWN,61234,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10404775,,debt_consolidation,Debt consolidation,880xx,NM,22.52,0,19930601T000000,1,48,,10,0,12318,88.6,33,f,0,0,15588.2,15588.2,13500,2088.25,0,0,0,20150101T000000,12007.7,,20150201T000000,0,48,1,0,Fully Paid,1,0,4,4,0.8,1,1,1,0,6.37901,20190101T000000,0,1,0
10071757,11923104,15000,15000,14975, 60 months,16.99,372.71,D,D1,Produce Manager,10+ years,RENT,47000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10071757,  Borrower added on 01/09/14 > Fresh start<br>,debt_consolidation,Debt consolidation,532xx,WI,7.43,0,19990101T000000,0,51,40,9,3,11190,62.5,15,f,0,0,15422.2,15396.5,15000,422.22,0,0,0,20140401T000000,15050,,20140401T000000,0,52,1,0,Fully Paid,1,0,11,3,0.2,1,0,1,0,9.516,20190101T000000,0,0,0
9775416,11627464,31000,31000,31000, 36 months,13.53,1052.45,B,B5,mha2,10+ years,MORTGAGE,78000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9775416,  Borrower added on 01/09/14 > Debt consolidation loan<br>,debt_consolidation,Debt consolidation,067xx,CT,9.31,0,19880501T000000,0,,,14,0,26163,32.5,24,w,0,0,7367.15,7367.15,5090.07,2277.08,0,0,0,20140801T000000,1052.45,,20150101T000000,0,,1,0,Charged Off,1,1,11,5,1,1,1,1,0,16.1915,20170101T000000,1,1,1
10103769,11954918,15500,15500,15500, 60 months,24.08,446.63,F,F2,RSR lead,8 years,MORTGAGE,69000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10103769,,debt_consolidation,Debt consolidation,852xx,AZ,20.03,0,19940201T000000,0,,68,14,1,10240,68.3,23,w,0,0,19387.1,19387.1,15500,3887.06,0,0,0,20150201T000000,14027.5,,20150101T000000,0,,1,0,Fully Paid,1,0,9,1,0.4,1,0,1,0,7.76748,20190101T000000,1,0,1
10464631,12336775,9000,9000,9000, 36 months,14.47,309.66,C,C2,School Bus Driver,10+ years,RENT,41448,Not Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10464631,,credit_card,Credit card refinancing,980xx,WA,10.83,0,20020901T000000,1,48,,13,0,12216,50.1,26,f,0,0,3096.55,3096.55,2124.04,972.51,0,0,0,20141101T000000,309.66,,20150201T000000,0,62,1,0,Charged Off,1,1,11,4,0.4,1,1,1,0,8.96526,20170101T000000,0,1,0
10474677,12346814,13750,13750,13750, 60 months,22.4,382.9,E,E3,customer operations specialist,10+ years,MORTGAGE,47251,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10474677,"  Borrower added on 01/08/14 > need to consolidate bills. credit cards, medical bills , and personal loans<br>",debt_consolidation,Debt consolidation,411xx,KY,25.78,3,19961201T000000,2,11,,9,0,9067,66.2,24,f,0,0,2295.91,2295.91,793.15,1502.76,0,0,0,20140701T000000,382.9,,20141201T000000,0,18,1,0,Charged Off,1,1,11,2,0.6,0,1,1,0,9.72424,20190101T000000,0,1,0
10454700,12326843,13500,13500,13500, 36 months,15.61,472.03,C,C4,Community relations dir,2 years,RENT,70000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10454700,,debt_consolidation,Debt consolidation,606xx,IL,13.66,0,20030301T000000,2,34,,9,0,12651,65.9,28,f,0,0,14793.7,14793.7,13500,1293.7,0,0,0,20140901T000000,11490.5,,20150201T000000,1,,1,0,Fully Paid,1,0,3,4,0.8,1,1,0,0,8.09194,20170101T000000,0,1,1
10424663,12296808,5575,5575,5575, 36 months,12.85,187.45,B,B4,PR Manager,< 1 year,RENT,115000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10424663,,debt_consolidation,Debt consolidation,946xx,CA,5.36,0,20070401T000000,1,,,10,0,13099,56,15,f,0,0,6197.72,6197.72,5574.95,622.77,0,0,0,20150101T000000,4135.85,,20150201T000000,0,,1,0,Fully Paid,1,0,1,5,0.8,1,1,1,1,1.956,20170101T000000,1,1,1
10474692,12346829,8700,8700,8700, 36 months,19.22,319.88,D,D4,Banker,9 years,RENT,75000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10474692,  Borrower added on 01/08/14 > I plan to payoff my credit card debits and just have 1 low monthly payment. My current payments are higher than the fixed amount. I have been working for the same company for 9yrs.<br>,debt_consolidation,Debt consolidation,805xx,CO,12.74,0,19990801T000000,3,26,,6,0,6942,72.3,16,f,0,0,9239.79,9239.79,8700,539.79,0,0,0,20140501T000000,8280.28,,20150101T000000,0,26,1,0,Fully Paid,1,0,10,3,0.8,1,1,1,0,5.11808,20170101T000000,0,1,0
10414687,12286823,4000,4000,4000, 36 months,7.9,125.17,A,A4,Senior Accountant,4 years,MORTGAGE,60000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414687,,debt_consolidation,Debt consolidation,960xx,CA,23.04,0,20030701T000000,4,,,18,0,2297,9.2,38,f,0,0,4026.63,4026.63,4000,26.63,0,0,0,20140201T000000,4027.01,,20140201T000000,0,,1,0,Fully Paid,1,0,5,6,0.8,1,1,1,0,2.5034,20170101T000000,1,1,1
10484740,12356871,12000,12000,12000, 36 months,12.85,403.47,B,B4,Communications Technician,10+ years,MORTGAGE,83640,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10484740,  Borrower added on 01/09/14 > PAY OFF CREDIT CARD DEBT<br>,debt_consolidation,Debt consolidation,327xx,FL,25.62,0,20020401T000000,0,65,,15,0,17329,76.3,29,w,0,0,13047.8,13047.8,12000,1047.81,0,0,0,20141001T000000,9820.05,,20150201T000000,0,65,1,0,Fully Paid,1,0,11,5,0.8,1,1,1,0,5.78867,20170101T000000,0,1,0
10474606,12346751,19750,19750,19750, 60 months,24.99,579.58,F,F4,Human Resources Professional,< 1 year,MORTGAGE,50000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10474606,,debt_consolidation,Debt consolidation,559xx,MN,34.52,0,20010901T000000,1,,,12,0,9225,78.8,16,f,0,0,3476.52,3476.52,1063.49,2413.03,0,0,0,20140701T000000,579.58,,20141201T000000,0,,1,0,Charged Off,1,1,1,1,0.8,1,1,1,1,13.9099,20190101T000000,1,1,1
10414707,12286842,10500,10500,10500, 36 months,11.99,348.71,B,B3,Marketing Director,8 years,RENT,59400,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414707,,major_purchase,Major purchase,949xx,CA,8.95,0,20030801T000000,1,58,,17,0,2930,8.8,26,f,0,0,11663.9,11663.9,10500,1163.91,0,0,0,20150201T000000,7176.89,,20150201T000000,0,,1,0,Fully Paid,1,0,9,5,0.6,1,1,1,0,7.04465,20170101T000000,0,1,1
10424654,12296800,15000,15000,15000, 36 months,6.62,460.56,A,A2,Logistics specialist,2 years,MORTGAGE,111000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10424654,  Borrower added on 01/08/14 > I plan to use this loan to consolidate some debt into 1 monthly payment that actually puts me on track to be debt free in 3 years.<br>,debt_consolidation,Debt consolidation,070xx,NJ,12.31,1,19991201T000000,2,20,,8,0,2567,21,31,f,0,0,15668.6,15668.5,15000,668.55,0,0,0,20141001T000000,11985.1,,20150201T000000,0,,1,0,Fully Paid,1,0,3,6,0.4,0,1,1,0,4.97903,20170101T000000,0,1,1
10454710,12326853,12000,12000,12000, 36 months,9.67,385.35,B,B1,First officer ,6 years,RENT,59000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10454710,  Borrower added on 01/09/14 > This would be to pay off credit cards and to keep it in one payment<br>,credit_card,Credit card refinancing,346xx,FL,18.23,0,19991001T000000,0,,99,21,1,4991,40.3,46,w,0,0,13007.2,13007.2,12000,1007.19,0,0,0,20150101T000000,8768.34,,20150201T000000,0,,1,0,Fully Paid,1,0,7,5,0.2,1,0,1,0,7.83763,20170101T000000,1,0,1
10179529,12031096,2400,2400,2400, 36 months,23.7,93.79,F,F1,Corporate Tax Manager,2 years,MORTGAGE,99000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10179529,,debt_consolidation,Debt consolidation,200xx,DC,7.73,0,19910101T000000,2,,,12,0,23154,87.4,35,f,0,0,2447.26,2447.26,2400,47.26,0,0,0,20140201T000000,2447.78,,20141101T000000,0,,1,0,Fully Paid,1,0,3,1,0.2,1,1,1,0,1.13685,20170101T000000,1,1,1
9848417,11700231,25000,25000,25000, 60 months,21.48,683.11,E,E2,Project Manager ,5 years,MORTGAGE,80000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9848417,,debt_consolidation,Debt consolidation,463xx,IN,23.3,0,20010601T000000,2,,,11,0,29300,81.2,44,f,0,0,28457.5,28457.5,25000,3457.5,0,0,0,20141001T000000,23675.9,,20141001T000000,0,,1,0,Fully Paid,1,0,6,2,0.4,1,1,1,0,10.2467,20190101T000000,1,1,1
10173322,12024533,12000,12000,12000, 36 months,13.98,410.02,C,C1,Electronic Data Discovery Engineer,3 years,MORTGAGE,53000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10173322,,debt_consolidation,Debt consolidation,774xx,TX,23.32,1,19990301T000000,1,23,,21,0,9141,65.8,61,f,0,0,13027.9,13027.9,12000,1027.9,0,0,0,20140901T000000,10158.5,,20140901T000000,0,23,1,0,Fully Paid,1,0,4,4,0.2,0,1,1,0,9.28347,20170101T000000,0,1,0
10152592,12003834,25000,25000,25000, 60 months,16.24,611.15,C,C5,Sr. Security Engineer,10+ years,MORTGAGE,108000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152592,  Borrower added on 01/08/14 > I want to pay off and close numerous credit card accounts. I feel consolidating to a fixed rate loan will help me reach my goal of paying these accounts off more quickly than paying on the credit card accounts.<br>,credit_card,Credit card refinancing,015xx,MA,21.91,0,20010201T000000,0,80,,12,0,29975,74.2,49,w,0,0,26977.8,26977.8,25000,1977.76,0,0,0,20140801T000000,310.85,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,6.79056,20190101T000000,0,1,1
10121055,11972495,7125,7125,7125, 36 months,16.24,251.34,C,C5,phlebotomist,5 years,MORTGAGE,30000,Not Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10121055,,debt_consolidation,Christmas,130xx,NY,20.48,0,19920301T000000,0,,,8,0,10185,46.9,11,f,0,0,1256.59,1256.59,795.76,460.83,0,0,0,20140601T000000,251.34,,20141101T000000,0,,1,0,Charged Off,1,1,6,4,1,1,1,1,0,10.0536,20170101T000000,1,1,1
10130733,11982235,13500,13500,13500, 36 months,13.53,458.33,B,B5,Operations Manager,4 years,RENT,50000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10130733,,debt_consolidation,Debt consolidation,801xx,CO,18.1,0,19811101T000000,1,,99,7,1,14416,68.6,10,f,0,0,14087.5,14087.5,13500,587.5,0,0,0,20140501T000000,12714,,20140501T000000,0,,1,0,Fully Paid,1,0,5,5,1,1,0,1,0,10.9999,20170101T000000,1,0,1
10173331,12024541,18000,18000,18000, 36 months,15.61,629.37,C,C4,Agent,3 years,RENT,125000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10173331,  Borrower added on 01/08/14 > Paying down debt to be able to purchase our next home in 1 year.<br>,debt_consolidation,Debt consolidation for future home purch,351xx,AL,23.45,3,20000101T000000,1,15,76,9,1,3936,62.5,14,f,0,0,19326,19326,18000,1326,0,0,0,20140701T000000,16180.3,,20150201T000000,0,19,1,0,Fully Paid,1,0,4,4,0.8,0,0,1,0,6.04195,20170101T000000,0,0,0
